slug,title,letter,url,alt_titles
alpha-hydroxy-acid-facial-treatments,AHA treatment,A,https://dermnetnz.org/topics/alpha-hydroxy-acid-facial-treatments,Alpha hydroxy acid facial treatments | Fruit acid facial treatments | Glycolic acid peel | Lactic acid treatment
artificial-intelligence,AI use in dermatology,A,https://dermnetnz.org/topics/artificial-intelligence,Artificial intelligence in dermatology | Computer assisted device | Machine learning
ainhum,Ainhum,A,https://dermnetnz.org/topics/ainhum,Dactylolysis spontanea
airborne-contact-dermatitis,Airborne contact dermatitis,A,https://dermnetnz.org/topics/airborne-contact-dermatitis,Contact dermatitis to airborne particles
systemic-amyloidosis,AL amyloidosis,A,https://dermnetnz.org/topics/systemic-amyloidosis,Cutaneous features of systemic amyloidosis | Systemic amyloidosis | Systemic amyloidosis affecting skin
albinism,Albinism,A,https://dermnetnz.org/topics/albinism,Albinismus
hermansky-pudlak-syndrome,Albinism with haemorrhagic diathesis,A,https://dermnetnz.org/topics/hermansky-pudlak-syndrome,Alpha storage pool disease | Delta storage pool disease | Hermansky-Pudlak syndrome
mccune-albright-syndrome,Albright syndrome,A,https://dermnetnz.org/topics/mccune-albright-syndrome,McCune Albright syndrome | McCune-Albright syndrome | McCune–Albright syndrome
allergy-to-topical-corticosteroid,Alclomethasone-17,A,https://dermnetnz.org/topics/allergy-to-topical-corticosteroid,Allergy to topical corticosteroid | Betamethasone-12-valerate allergy | Budesonide allergy | Clobetasol-17-propionate allergy | Dexamethasone-21-phosphate disodium salt allergy | Hydrocortisone-17-butyrate allergy | Tiamcinolone acetonide allergy | Tixocortol-21-pivalate allergy | Topical corticosteroid allergy
pudendal-nerve-entrapment-syndrome,Alcock syndrome,A,https://dermnetnz.org/topics/pudendal-nerve-entrapment-syndrome,Pudendal nerve entrapment syndrome | S2 nerve entrapment
alcohol-infographic,Alcohol infographic,A,https://dermnetnz.org/topics/alcohol-infographic,Ethanol
cutaneous-adverse-effects-of-alcohol,Alcohol use and skin diseases,A,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-alcohol,Cutaneous adverse effects of alcohol
imiquimod,Aldara,A,https://dermnetnz.org/topics/imiquimod,Zyclara
wiskott-aldrich-syndrome,Aldrich syndrome,A,https://dermnetnz.org/topics/wiskott-aldrich-syndrome,"Eczema-thrombocytopenia-immunodeficiency syndrome | Eczema, thrombocytopenia, immunodeficiency syndrome | Immunodeficiency with thrombocytopenia and eczema | WAS1 | Wiskott-Aldrich syndrome"
alefacept,Alefacept,A,https://dermnetnz.org/topics/alefacept,
alexandrite-laser-treatment,Alexandrite laser treatment,A,https://dermnetnz.org/topics/alexandrite-laser-treatment,
alezzandrini-syndrome,Alezzandrini syndrome,A,https://dermnetnz.org/topics/alezzandrini-syndrome,
alitretinoin,Alitretinoin,A,https://dermnetnz.org/topics/alitretinoin,
garlic,Alium sativum,A,https://dermnetnz.org/topics/garlic,Garlic
alkaptonuria-and-ochronosis,Alkaptonuria and ochronosis,A,https://dermnetnz.org/topics/alkaptonuria-and-ochronosis,Homogentisic acid oxidase deficiency
allergic-conjunctivitis,Allergic conjunctivitis,A,https://dermnetnz.org/topics/allergic-conjunctivitis,
eyelid-contact-dermatitis,Allergic contact blepharitis,A,https://dermnetnz.org/topics/eyelid-contact-dermatitis,Allergic dermatitis of eyelid | Contact dermatitis of eyelid | Eyelid contact dermatitis | Irritant contact dermatitis of the eyelid
allergic-contact-cheilitis,Allergic contact cheilitis,A,https://dermnetnz.org/topics/allergic-contact-cheilitis,
contact-cheilitis-and-other-reactions-involving-the-lips-of-musicians,Allergic contact cheilitis to musical instrument,A,https://dermnetnz.org/topics/contact-cheilitis-and-other-reactions-involving-the-lips-of-musicians,Cane reed allergy | Clarinetist cheilitis | Contact cheilitis and other reactions involving the lips of musicians | Flautist chin
contact-allergy-to-octyl-glucoside,Allergic contact dermatitis,A,https://dermnetnz.org/topics/contact-allergy-to-octyl-glucoside,Contact allergy to octyl glucoside | Surfactant allergy
contact-allergic-dermatitis-of-the-face-images,Allergic contact dermatitis affecting the face images,A,https://dermnetnz.org/topics/contact-allergic-dermatitis-of-the-face-images,Contact allergic dermatitis of the face images
contact-allergy-to-cocamidopropyl-betaine,Allergic contact dermatitis by hairdressing product,A,https://dermnetnz.org/topics/contact-allergy-to-cocamidopropyl-betaine,Allergic contact dermatitis caused by cosmetic | Contact allergic dermatitis to Cocoyl amide propylbetaine | Contact allergy to cocamidopropyl betaine
contact-allergy-to-bufexamac,Allergic contact dermatitis due to topical bufexamac,A,https://dermnetnz.org/topics/contact-allergy-to-bufexamac,Contact allergy to bufexamac
allergic-contact-dermatitis-in-children,Allergic contact dermatitis in children,A,https://dermnetnz.org/topics/allergic-contact-dermatitis-in-children,Childhood ACD
contact-allergic-dermatitis-of-the-hand-images,Allergic contact dermatitis of the hands images,A,https://dermnetnz.org/topics/contact-allergic-dermatitis-of-the-hand-images,Contact allergic dermatitis of the hand images
contact-allergic-dermatitis-of-the-arm-and-leg-images,Allergic contact dermatitis of the limbs images,A,https://dermnetnz.org/topics/contact-allergic-dermatitis-of-the-arm-and-leg-images,Contact allergic dermatitis of the arm and leg images
contact-allergic-dermatitis-of-the-torso-images,Allergic contact dermatitis of the trunk images,A,https://dermnetnz.org/topics/contact-allergic-dermatitis-of-the-torso-images,Contact allergic dermatitis of the torso images
shoe-contact-dermatitis,Allergic contact dermatitis on feet,A,https://dermnetnz.org/topics/shoe-contact-dermatitis,Footwear contact dermatitis | Shoe contact dermatitis
contact-allergy-to-benzisothiazolinone,Allergic contact dermatitis to benzisothiazolinone,A,https://dermnetnz.org/topics/contact-allergy-to-benzisothiazolinone,"Benzisothiazolinone allergy | Contact allergy to 1,2-Benzisothiazolin-3-one | Contact allergy to benzisothiazolinone | Isothiazolinone allergy"
allergic-contact-dermatitis-to-essential-oils,Allergic contact dermatitis to essential oils,A,https://dermnetnz.org/topics/allergic-contact-dermatitis-to-essential-oils,Contact dermatitis to volatile oils
fragrance-allergy,Allergic contact dermatitis to fragrance,A,https://dermnetnz.org/topics/fragrance-allergy,Fragrance allergy
contact-allergy-to-gold,Allergic contact dermatitis to gold,A,https://dermnetnz.org/topics/contact-allergy-to-gold,Contact allergy to gold
allergic-contact-dermatitis-to-isocyanate,Allergic contact dermatitis to isocyanate,A,https://dermnetnz.org/topics/allergic-contact-dermatitis-to-isocyanate,
methylisothiazolinone-allergy,Allergic contact dermatitis to methylisothiazolinone,A,https://dermnetnz.org/topics/methylisothiazolinone-allergy,Kathon | Methylisothiazolinone allergy
nickel-allergy,Allergic contact dermatitis to nickel,A,https://dermnetnz.org/topics/nickel-allergy,Nickel allergy
contact-allergy-to-propylene-glycol,Allergic contact dermatitis to propylene glycol,A,https://dermnetnz.org/topics/contact-allergy-to-propylene-glycol,"Allergy to propylene glycol | Contact allergy to 1,2-dihydroxypropane | Contact allergy to 1,2-propanediol | Contact allergy to 1,2-propylene glycol | Contact allergy to propane-1,2-diol | Contact allergy to propylene glycol | Dermatitis to propylene glycol"
semen-contact-allergy,Allergic contact dermatitis to seminal fluid,A,https://dermnetnz.org/topics/semen-contact-allergy,Human seminal plasma allergy | Semen contact allergy | Seminal fluid hypersensitivity | Seminal plasma hypersensitivity
contact-allergy-to-shellac,Allergic contact dermatitis to shellac,A,https://dermnetnz.org/topics/contact-allergy-to-shellac,Candy glaze | Contact allergy to lac resin | Contact allergy to Schellack | Contact allergy to shellac | Contact dermatitis to shellac | Shellac allergy
contact-allergy-to-sulphites,Allergic contact dermatitis to sodium metabisulfite,A,https://dermnetnz.org/topics/contact-allergy-to-sulphites,Allergic contact dermatitis to sodium metabisulphite | Allergic contact dermatitis to sulfites | Allergic contact dermatitis to sulphites | Allergy to sulfites | Allergy to sulphites | Contact allergy to sodium metabisulfite | Contact allergy to sulfites | Contact allergy to sulphites | Sulfite allergy | Sulphite allergy
textile-dye-allergy,Allergic contact dermatitis to textile dyes,A,https://dermnetnz.org/topics/textile-dye-allergy,Textile dye allergy
contact-allergy-to-preservatives,Allergic contact dermatitis to topical biocides,A,https://dermnetnz.org/topics/contact-allergy-to-preservatives,Allergic contact dermatitis to topical disinfectants | Contact allergy to preservatives
contact-stomatitis,Allergic contact stomatitis,A,https://dermnetnz.org/topics/contact-stomatitis,Contact stomatitis | Stomatitis venenata
contact-urticaria,Allergic contact urticaria,A,https://dermnetnz.org/topics/contact-urticaria,Contact urticaria | Non-immunological contact urticaria | Occupational contact urticaria
eosinophilic-granulomatosis-with-polyangiitis,Allergic granulomatosis,A,https://dermnetnz.org/topics/eosinophilic-granulomatosis-with-polyangiitis,Allergic granulomatosis angiitis | Churg Strauss syndrome | Eosinophilic granulomatosis with polyangiitis
eosinophilic-granulomatosis-with-polyangiitis-pathology,Allergic granulomatosis pathology,A,https://dermnetnz.org/topics/eosinophilic-granulomatosis-with-polyangiitis-pathology,Churg-Strauss syndrome pathology | Granulomatosis with polyangiitis pathology
cronkhite-canada-syndrome,Allergic granulomatous angiitis of Cronkhite Canada,A,https://dermnetnz.org/topics/cronkhite-canada-syndrome,Canada Cronkhite syndrome | Cronkhite Canada polyposis | Cronkhite–Canada syndrome | Gastrointestinal multiple polyposis syndrome | Gastrointestinal polyposis and ectodermal changes
allergies-explained,Allergic or hypersensitivity conditions,A,https://dermnetnz.org/topics/allergies-explained,Allergies explained | Allergy - general information | Hypersensitivity reaction
henoch-schoenlein-purpura,Allergic purpura,A,https://dermnetnz.org/topics/henoch-schoenlein-purpura,Anaphylactoid purpura | Henoch Schönlein purpura | Henoch-Schönlein purpura | Henoch–Schönlein purpura | Immunoglobulin-A vasculitis
dermatophytide-reactions,Allergy sensitivity to fungi syndrome,A,https://dermnetnz.org/topics/dermatophytide-reactions,Dermatophytid | Dermatophytide reactions | Eruption due to tinea
allergy-to-ammonium-persulfate,Allergy to ammonium persulfate,A,https://dermnetnz.org/topics/allergy-to-ammonium-persulfate,Ammonium persulfate allergy
allergy-to-avobenzone,Allergy to avobenzone,A,https://dermnetnz.org/topics/allergy-to-avobenzone,Avobenzone allergy | Butyl methoxydibenzoylmethane allergy | Parsol 1789 allergy
allergy-to-bacitracin,Allergy to bacitracin,A,https://dermnetnz.org/topics/allergy-to-bacitracin,Bacitracin allergy
allergy-to-bemotrizinol,Allergy to bemotrizinol,A,https://dermnetnz.org/topics/allergy-to-bemotrizinol,Bemotrizinol allergy | Bis-ethylhexyloxyphenol methoxyphenyl triazine allergy | Escalol S allergy | Tinosorb S allergy
allergy-to-benzocaine,Allergy to benzocaine,A,https://dermnetnz.org/topics/allergy-to-benzocaine,Benzocaine allergy | C9H11NO2 allergy | Ethyl 4-aminobenzoate allergy | Ethyl aminobenzoate allergy | P-aminobenzoic acid ethyl ester allergy
allergy-to-benzophenone,Allergy to benzophenone,A,https://dermnetnz.org/topics/allergy-to-benzophenone,Benzophenone allergy | Benzoylbenzene allergy | C13H10O allergy | Diphenyl ketone allergy | Diphenyl methanone allergy | Phenyl ketone allergy
allergy-to-bisoctrizole,Allergy to bisoctrizole,A,https://dermnetnz.org/topics/allergy-to-bisoctrizole,Bisoctrizole allergy | Methylene bis-benzotriazolyl tetramethylbutylphenol allergy | Tinosorb M allergy
allergy-to-cinnamate,Allergy to cinnamate,A,https://dermnetnz.org/topics/allergy-to-cinnamate,Cinnamate allergy | Cinoxate allergy | Isobutyl salicyl cinnamate allergy | Octinoxate allergy | Octocrylen eallergy | Octocrylene allergy | Octyl methoxycinnamate allergy
allergy-to-clioquinol,Allergy to clioquinol,A,https://dermnetnz.org/topics/allergy-to-clioquinol,Chloroiodoquine allergy | Clioquinol allergy | Iodochlorhydroxyquin allergy | Iodochlorohydroxyquinoline allergy | Iodochloroxyquinoline allergy | Vioform allergy
allergy-to-cobalt,Allergy to cobalt,A,https://dermnetnz.org/topics/allergy-to-cobalt,Co allergy | Cobalt (II) chloride-hexahydrate allergy | Cobalt allergy | Cobalt blue allergy | Cobalt dichloride allergy | Cobaltous chloride hexahydrate allergy | Contact allergy to cobalt
allergy-to-dimethyl-fumarate,Allergy to dimethyl fumarate,A,https://dermnetnz.org/topics/allergy-to-dimethyl-fumarate,Allomaleic acid dimethyl ester allergy | C6H8O4 allergy | Dimethyl (E)-butenedioate allergy | Dimethyl ester allergy | DMF allergy | Fumaric acid allergy | Methyl fumarate allergy | Sofa dermatitis
allergy-to-ecamsule,Allergy to ecamsule,A,https://dermnetnz.org/topics/allergy-to-ecamsule,C28H34O8 S2 allergy | Mexoryl SX allergy | Terephthalylidene dicamphor sulfonic acid allergy
allergy-to-ensulizole,Allergy to ensulizole,A,https://dermnetnz.org/topics/allergy-to-ensulizole,C13H10N2O3S allergy | Phenylbenzimidazole sulfonic acid allergy
allergy-to-epoxy-resin,Allergy to epoxy resin,A,https://dermnetnz.org/topics/allergy-to-epoxy-resin,
allergy-to-ethylenediamine,Allergy to ethylenediamine,A,https://dermnetnz.org/topics/allergy-to-ethylenediamine,C2H10Cl2N2 allergy | Chlorethamine allergy | Ethylenediamine allergy | Ethylenediamine dihydrochloride allergy
black-henna-tattoo-reaction,Allergy to fake tattoo,A,https://dermnetnz.org/topics/black-henna-tattoo-reaction,Black henna tattoo reaction | Pseudotattooing | Temporary tattoo reaction
tick-bite-induced-red-meat-allergy,"Allergy to galactose-alpha-1,3-galactose",A,https://dermnetnz.org/topics/tick-bite-induced-red-meat-allergy,Alpha-gal allergy | Delayed allergy to red meat | Mammalian meat allergy | Meat allergy | MMA | Tick bite-induced red meat allergy
allergy-to-imidazolidinyl-urea,Allergy to imidazolidinyl urea and diazolidinyl urea,A,https://dermnetnz.org/topics/allergy-to-imidazolidinyl-urea,Biopure 100 allergy | C11H16N8O8 allergy | Germall 115 allergy | Imidurea allergy | Imidurea NF allergy | Sept 115 allergy | Tristat 1U allergy | Unicide U-13 allergy | Urea allergy
allergy-to-iodopropynyl-butylcarbamate,Allergy to iodopropynyl butylcarbamate,A,https://dermnetnz.org/topics/allergy-to-iodopropynyl-butylcarbamate,Butyl-3-iodo-2-propynylcarbamate allergy | C8H12INO2 allergy | GermallPlus allergy | Glycacil allergy | IBP allergy | IODOCARB allergy | IPBC allergy | Varbamic acid allergy
allergy-to-methyldibromoglutaronitrile,Allergy to methyldibromo glutaronitrile,A,https://dermnetnz.org/topics/allergy-to-methyldibromoglutaronitrile,Dibromodicyanobutane | Methyldibromo glutaronitrile
balsam-of-peru-allergy,Allergy to Myroxylon pereirae,A,https://dermnetnz.org/topics/balsam-of-peru-allergy,Balsam of Peru allergy | Balsam Peru allergy | Balsam Peru oil allergy | Honduras balsam allergy | Peruvian bark allergy | Surinam balsam allergy
allergy-to-neomycin,Allergy to neomycin,A,https://dermnetnz.org/topics/allergy-to-neomycin,Neomycin allergy | Neomycin sulphate allergy
allergy-to-paba,Allergy to PABA,A,https://dermnetnz.org/topics/allergy-to-paba,Para-aminobenzoic acid allergy
allergy-to-para-tertiary-butylphenol-formaldehyde-resin,Allergy to para-tertiary butylphenol formaldehyde resin,A,https://dermnetnz.org/topics/allergy-to-para-tertiary-butylphenol-formaldehyde-resin,PTBPFR allergy
allergy-to-paraphenylenediamine,Allergy to paraphenylenediamine,A,https://dermnetnz.org/topics/allergy-to-paraphenylenediamine,Allergy to PPD | Hair dye allergy | PPD allergy
allergy-to-quaternium-15,Allergy to quaternium-15,A,https://dermnetnz.org/topics/allergy-to-quaternium-15,Dowicil 200 allergy | Ethylhexyl p-methoxycinnamate allergy | N-(3-chloroallyl)hexaminium chloride allergy
allergy-to-rubber-accelerators,Allergy to rubber accelerators,A,https://dermnetnz.org/topics/allergy-to-rubber-accelerators,Benzothiazole allergy | Carba chemical allergy | Contact dermatitis to rubber accelerators | Hexamethylenetetramine allergy | Methenamine allergy | Thiuram allergy
